"Gene.name"	"SRR2153293"	"SRR2153295"	"SRR2153297"	"SRR2153299"	"SRR2153301"	"SRR2153303"	"SRR2153305"	"SRR2153307"	"SRR2153309"	"SRR2153311"	"SRR2153313"	"SRR2153315"	"SRR2153317"	"SRR2153320"
"Lag3"	0.447232	0.177135	0.210639	0.672949	0.202363	0.331766	0.315591	0.233863	0.452857	0.117339	0.148737	0.281715	0.505199	0.329267
"Lage3"	39.263298	35.455343	36.3759	39.231708	29.34353	32.490657	33.5191	40.901615	37.463598	39.550221	32.48684	36.862176	32.783251	27.855793
"Lair1"	0.171377	0.2124117	0.125098	0.3664935	0.1708523	0.1200952	0.706552	0.859639	0.4388245	0.250415	0.5942232	0.161665	0.0994718	0.0781872
"Lalba"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lama1"	0.00724231	0.00431463	0.00708228	0.0307271	0.0315145	0.00806643	0	0.0157336	0.00733807	0.027777	0	0.0091231	0	0.0071105
"Lama2"	10.1163718	9.0115518	9.70067	9.135263	10.243433	11.10313	6.350773	10.970642	8.6277	9.464611	10.34349	12.63748	11.64207	5.596942
"Lama3"	0.315031	0.21770981	0.172519	0.1607512	0.1919178	0.2105272	0.337098	0.410634	0.255357	0.549335	0.334738	0.279613	0.325859	0.222694
"Lama4"	4.27223	5.39275	5.4046	4.87554	6.30101	5.77011	3.11463	8.22451	4.07448	4.90981	5.26812	4.10546	8.47631	3.60233
"Lama5"	5.19511	6.87556	7.04568	4.26104	5.47438	5.96233	5.89296	9.28903	2.26456	6.81299	7.00448	6.07807	7.63896	5.97273
"Lamb1"	0.606329	0.451622	5.28197e-05	0	1.53791	0	1.4366	0.940607	0	0	0	0.385938	1.99033e-05	0
"Lamb2"	30.33329	32.669737	32.35433	37.381799	31.45139	34.82599	23.746937	41.79906	22.5064	35.31065	30.843071	28.75655	32.19324	28.37674
"Lamb3"	0.358184	0.5677011	0.537589	0.459269	0.606642	0.739196	0.492238	0.537139	0.556204	1.16745	0.787383	0.660746	0.569706	0.384957
"Lamc1"	13.93386	13.982981	15.08105	16.23138	14.7208	14.2684	10.1215	18.0276	15.84901	13.9405	13.3637	11.6349236	19.3783	10.42737
"Lamc2"	0.302475	0.567716	0.377317	0.369858	0.723911	0.370584	0.303061	0.410696	0.505682	0.823006	0.454596	1.012215	0.522912	0.96536
"Lamc3"	0.429523	0.2427826	0.3118788	0.467784	0.2555559	0.264923	0.375992	0.2710466	0.192801	0.356435	0.315919	0.4232148	0.391414	0.221851
"Lamp1"	217.131	233.324	225.687	237.469	242.539	248.012	220.99	255.803	213.412	252.894	227.182	243.376	258.708	214.417
"Lamp2"	45.79951	43.41737	43.24541	26.21002	42.88985	50.04749	38.42994	62.9173	33.13052	65.55945	41.21313	48.60154	45.18409	40.55726
"Lamp3"	0	0.0127066	0	0	0	0	0	0.0232188	0.0216536	0	0	0	0	0
"Lamp5"	0	0.0910358	0	0	0	0	0	0	0	0	0	0	0	0.150027
"Lamtor1"	74.8225	80.7435	83.0998	95.6953	87.1163	86.253822	77.5847	81.8135	105.729	92.7088	89.0497	82.5427	84.1388	78.9764
"Lamtor2"	61.0582	69.1067	64.0983	108.2861	66.58022	63.6202	71.0139	70.9324	104.7138	73.6568	68.7038	70.0094	80.539	60.9182
"Lamtor3"	33.78518	29.90418	27.81817	23.92582	31.0680741	32.69204	31.614860991578	33.76734	31.007948	35.86435	29.43891	26.2521544921	31.38764	26.48294
"Lamtor4"	43.5701	38.4069	42.9777	63.2516	39.0208	45.8245	45.3608	43.7264	72.9662	52.5008	47.7891	42.3889	47.1567	46.9084
"Lamtor5"	61.37664	56.37521	54.48676	55.43769	48.71849	60.0585	58.10658	68.08939	61.66118	71.40642	50.7769	59.2682	57.17865	53.4136
"Lancl1"	35.414109	26.479459	31.0631030816076	36.3764647	26.6973692	31.523493	35.567127	31.024499	27.697141	46.6414190705667	32.143456	31.727904	34.704121	26.7103203
"Lancl2"	2.058691	3.201285	2.819631	1.693252	3.017574	2.690637	2.167255	3.181774	1.530185	2.764845	2.504019	2.737828	2.758425	2.71496
"Lancl3"	0	0.249181	0.104194	0.018878	0.057955	0.0395577	0.151152	0.135025	0.0359858	0.0241919	0.165103	0.201328	0.146113	0.244089
"Lao1"	0.0311953	0.260186	0.128043	0.0663253	0.0678723	0	0.341392	0.101656	0.0632156	0.178374	0.115939	0.196483	0.0513016	0.336903
"Lap3"	22.507	22.055615	22.79	25.1303	21.24043	22.7383	21.9837	20.9631	23.25138	30.8764	22.3174	20.3766	21.4066	18.1192
"Laptm4a"	203.082	186.388	197.099	170.697	193.713	211.717	183.217	229.265	198.064	243.508	185.744	173.757	211.651	172.242
"Laptm4b"	14.0022724	14.805323	18.211200022235	19.049896	17.22463	11.712881	16.05414	15.6253	11.4315	15.94306	16.5419	17.87261	24.54483	16.89708
"Laptm5"	2.85204	3.88907	2.953726158427	6.59883	6.3632658	2.638566	1.950136	7.342557	13.5421	2.259101	2.785330305967	2.6111759	6.72808	1.2628
"Large1"	4.90887699	7.03633	6.83284000244059	5.87647	9.28755	9.16628	5.875938	6.40259118806	6.504928	5.89219	6.73115	8.13142	7.153563	6.4109255
"Large2"	0.352572	0.1241179	0.3909037	0.221475	0.575324	0.4419684	0	0.191487	0.535851	0.253843	0	0.4845066	0.4520946	0.570316
"Larp1"	19.6733000001302	24.2227	20.555699	29.607715	25.9940000037229	24.738000156017	22.8703000009044	21.3297000017935	15.9494924	26.772400639279	23.0298000225856	21.6486	26.7026	20.7651
"Larp1b"	31.7737273	34.179508	33.862394	25.454957	28.910852	31.4987332423651	34.715656	33.721775	22.384398	31.59141772	38.584126	33.926239	34.67013	29.788293
"Larp4"	11.6112560144504	11.211811	12.536182	4.76998	10.756669	12.4964	11.97386	11.431722	4.857867	13.90473	10.838007	12.326298	11.594699	10.7836470037865
"Larp4b"	15.550329	17.982036	17.736304	16.993126	17.612759	18.198412	15.26106	17.733409	12.064477	19.02646	17.794944	16.633484448039	16.014335	16.43943
"Larp6"	0.778435	0.838327	0.614843	1.20946	0.749117	0.666935	0.436868	1.26834	0.879734	0.652593	0.914614	0.716585	1.12614	0.499713
"Larp7"	4.05064	4.7348	5.86077	6.8384	6.18103	5.1521	4.66244	5.95757	7.0856	3.609	4.07422	5.53908	6.10492	5.4073
"Lars"	21.7068	12.991359	13.8293	10.9175	11.3419	21.9463	13.3595	13.9595	7.76714	45.6336	13.4314	15.1286	15.5287	12.3435
"Lars2"	14.471115	14.641749	13.9047	9.38406	14.58404	14.2505949	13.433622	17.0389	7.6980074	18.214449	11.894828	9.502694	11.3474	6.25453
"Las1l"	20.16191	18.36763	19.03457	24.26276	15.44641	20.40024	19.15286	23.31237	18.42813	24.38876	18.33830399615	21.59377	19.59452	18.00006
"Lasp1"	4.8110917	7.8832946	6.467529	7.43981	7.289844	5.47363	5.271647	8.073947	8.28536	6.02018	6.85011	6.810952	10.51936	5.6400304
"Lat"	0.130683	0.138826	0.0626876	0.489493	0.0710825	0	0.233845	0.835579	1.29297	0.113292	0.110455	0.246931	0.0754134	0
"Lat2"	0.435328	0.450787	0.2683319	1.430638	0	0.215678	0	0.7855069	0.888169	0	0.43979	0.5437848	1.104199	0
"Lats1"	4.818702	5.354375202	5.22768	2.86637506	5.2010954	5.343830394484	5.772414938	5.806392	2.6148	4.7179739382	5.43218	5.831036416	5.62473	5.0588580369196
"Lats2"	4.938934	7.669145	5.236178	3.988928	6.358764	6.313117	6.041252	6.279551	3.870973	6.62444	5.506537	6.5911161	7.421665	6.406337
"Lax1"	0.301532	0.0898193	0.124316	0.320547	0.0345735	0.0707953	0	0.241651	0.354215	0.129887	0.084423	0.200173	0.0747125	0.0624055
"Layn"	0.397928	0.973402	1.160756	0.870258	0.713822	0.469178	0.819121	2.66837	0.753774	0.573862	0.83924	0.5901294	0.940764	0.292783
"Lbh"	1.90665	3.27978	2.48604	3.61232	3.51726	2.86978	2.58094	4.04547	4.15185	2.42515	3.19571	3.80467	3.82701	2.2666
"Lbhd1"	0.410321	0.281249	0.595846	0.386163	0.239334	0.362826	0.406521	0.270103	0.306489	0.718215	0.255651	0.276301	0.329812	0.356068
"Lbhd2"	0	0	0.134823	0	0	0	0	0	0	0	0	0	0	0
"Lbp"	5.56482	4.7948537	8.396402	8.31381	6.546573	3.45536	2.978182	11.304115	6.59731	4.63365	7.88222	5.029695	11.251526	3.606211
"Lbr"	8.719353	10.138711	8.93147	6.75521	7.99843142168	8.967066	9.814421	10.0832	7.02285	12.053706	9.793204	9.120781	7.748792	9.002349
"Lbx1"	19.1481	17.8462	15.7956	33.0311	18.9775	14.6869	16.0698	15.0571	14.1939	18.684	19.3863	14.835	15.8447	16.9543
"Lbx2"	0.380095	0.126423	0.622553	0.451178	0.115425	0	0.774106	0.41287	0.322518	0.28909	0.210782	0.267315	0.308234	0.25746
"Lca5"	0.35442633	0.415344	0.462952	0.10846	0.277473	0.988959	0.227442	0.3155693	0.396268	0.226893	0.451698	0.362485	0.539653	0.2216869
"Lca5l"	0.226932	0.201056	0.37726	0.458362	0.222183	0.176929	0.303535	0.51765	0.183946	0.401896	0.391833	0.485971	0.320089	0.262466
"Lcat"	1.97901	2.14995	2.33373	2.28945	1.96293	2.46353	1.91097	1.20128	1.35644	1.90307	1.77811	1.83305	1.09467	1.8287
"Lce1a1"	0	0	0	0	0	0	1.77405	0	0	4.5091	0	0	0	0.505413
"Lce1a2"	0	0	0.123504	0	0	0	1.38213	0	0	6.12087	0	0	0	0.123996
"Lce1b"	0	0	0.282898	0.153767	0	0	1.05001	0	0	5.78731	0	0	0	0.284025
"Lce1c"	0	0	0	0	0	0	0.630467	0	0	5.1128	0	0	0	0
"Lce1d"	0	0	0	0.144214	0	0	0.49487	0	0.137453	2.72227	0	0	0	0.13319
"Lce1e"	0	0	0	0	0	0	0.16164	0	0	1.32788	0	0	0	0.124928
"Lce1f"	0	0	0	0	0	0	0.322957	0	0.124934	2.46493	0	0	0	0
"Lce1g"	0	0	0	0	0	0	0	0	0	0.387814	0	0	0	0
"Lce1h"	0	0	0	0	0	0	0	0	0	1.22493	0	0	0	0.126114
"Lce1i"	0	0	0.119924	0	0	0	0.49514	0	0	2.91522	0	0	0	0.120402
"Lce1j"	0	0	0	0	0	0	0	0	0	1.10935	0	0	0	0.380507
"Lce1k"	0	0	0	0	0	0	0	0	0	0.603034	0	0	0	0.137318
"Lce1l"	0	0	0.134823	0	0	0	0.502933	0	0	4.13204	0	0	0	0.40608
"Lce1m"	0	0	0.476245	0	0	0	8.13078	0	0	45.2224	0	0	0.114488	1.81694
"Lce3a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lce3b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lce3c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lce3d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lce3e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lce3f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lce6a"	0	0	0	0	0	0	0.268998	0	0	1.20548	0	0	0	0
"Lck"	0.224747	0.0535576	0.034933	0.3807565	0	0	0	0.0595392	0.3629043	0.138468	0	0	0	0
"Lclat1"	6.449303	6.142237	6.595405	5.014758	6.208972	7.46817	4.644924	6.366898	3.619615	10.29597	9.133081	7.22975	6.99808	7.455697
"Lcmt1"	24.5779	22.7004	22.8686	35.5502	21.836351	21.8939	23.3749	26.1924	24.3984	28.5858	21.7859	27.1084	23.4184	25.8543
"Lcmt2"	1.810644	2.597954	2.905917	2.556744	2.641317	2.502471	1.586335	1.653257	2.496817	2.47831	3.176706	2.207763	3.329945	2.170323
"Lcn10"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lcn11"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lcn12"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lcn2"	0.739386	1.407997	1.16926	24.512036	1.15925	0.921974	1.00655	3.17166	78.87386	0.75179	0.488644	2.204416	1.29732	1.718517
"Lcn3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lcn4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lcn5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1381742
"Lcn6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lcn8"	0	0	0	0	0.15602	0	0	0.155786	0.145315	0	0	0	0	0
"Lcn9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lcor"	3.1059914	2.6485365	2.458482	0.5031733	2.727939	2.74593736277	2.48275249	3.0939988	0.5404781307983	3.00567574	3.041863354467	3.0606693	3.1127027	2.654618
"Lcorl"	1.115454	1.066091	1.021151	0.750592	1.2381085304741	1.206790282112	1.783523	1.55344073233	0.797546000256271	1.82395218154	1.025955	0.7685941301	1.12958720812876	1.0682571144204
"Lcp1"	1.74438412718	1.854064	2.2670612	4.593828	3.613181	1.43508	1.108759	4.046707	9.19875	2.86897600327866	2.437316	1.6201331077	2.767338	1.1654965829
"Lcp2"	0.185968	0.2657869	0.153466	0.646014	0.405236	0.1276983	0.161348	0.711318	1.689378	0.3179985	0.310036	0.0879384	0.480701	0.1636991
"Lct"	0	0.00672708	0	0	0	0.0135753	0	0	0.011441	0.0166042	0.0449928	0.0142241	0.0132725	0.0110862
"Lctl"	0	0.47971	0.55119488	0.53930847	0.257917	0.189578	0	1.16327	0.245284	0	0.374315	0.213007	0.732845	0
"Ldah"	8.30442583516	4.854108072	6.325494	5.5626322	4.274712	5.8008465	5.336555	6.739851	5.340485	6.556781	4.655613	5.9431930208756	5.22773	5.9235657
"Ldb1"	16.84549	20.37032	19.05506	21.47063	15.88533	21.58548	16.85732	28.461225	23.2798	25.51488	20.2951962	19.27327	21.15379	14.0693
"Ldb2"	1.062677	2.399324	2.22961	1.961782	1.929173	2.145144	1.435007	3.596094	2.000621	1.64377	1.248897	2.14292031684	2.693918	1.43357000722747
"Ldb3"	1127.5528	996.197531	1050.0629	1066.32136	952.1637	1084.97	945.8749	813.6611	854.10874	1052.0178	1111.9552	1073.54804263883	1170.4205274	1073.32590000049
"Ldc1"	0	0	0	0	0	0	0	0.0344407	0.032126	0	0	0	0	0
"Ldha"	2142.65091	2000.495001	1880.692049	2417.589689	1948.64131504599	1558.716261	2295.228392187	1535.831854	1500.87082	2113.183465	2055.551458	1835.055172	2272.937921	1810.39187027267
"Ldhal6b"	0.427766	0.191132	0.156868	0.0568427	0.174506	0.0595553	0.325092	0.290406	0.162533	0.21853	0.213058	0.336784	0.188552	0
"Ldhb"	47.988415	39.906377	47.75137	24.89658	52.9107	66.00788	45.68539	36.668114	99.251839	28.93726	63.64472	74.772507	44.90077	11.7605
"Ldhc"	0.104144	0	0	0.0806759	0	0	0	0	0	0	0.138324	0	0	0
"Ldhd"	12.7231	18.757	19.5183	14.0139	16.0852	12.797	17.3121	18.3387	18.0212	11.6916	17.5567	11.2043	16.6666	12.8559
"Ldlr"	2.40559	7.41802	4.982548	2.757244	4.127390354671	3.38999000478793	4.7700479	5.142415	3.86391	2.83437	2.57061	2.60412478	2.3991294	7.7699479
"Ldlrad1"	0	0	0.0724268	0	0	0	0	0.0804496	0.0750426	0	0	0	0	0
"Ldlrad2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ldlrad3"	1.489308	1.94351	2.0784385	1.693919	2.27073	2.3106432	1.372940035012	2.47003000836548	1.85196	1.74154259531	2.22332	2.718948	1.756253	1.309017
"Ldlrad4"	2.1337	3.79607	3.37088	1.89102	4.89671	2.96249	2.5945	4.22263	2.9317	1.75201	2.60104	2.82853	3.84789	2.84098
"Ldlrap1"	1.57334	1.5017	1.2744	1.92414	1.43082	1.49181	1.54062	2.0185	1.44269	1.31507	1.74692	1.45923	1.56017	1.52178
"Ldoc1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Leap2"	0.192312	0.343712	0.940314	0	0.209209	0.856784	1.16922	1.04447	0	0.785962	0	0	0	0.188812
"Lect2"	0.61727	0.858061	0.905445	0.874929	0.335751	1.03127	0.639078	0.670495	0.213009	0.429594	0.558451	0.132412	0.494216	0.309605
"Lef1"	0	0.0292238	0.1041520547011	0.0339608	0.0695059	0.0959333721402	0	0.0925514411472	0.1942116	0.0874832610467	0	0.080571931004	0.0751752905866	0.0313647
"Lefty1"	0.64265	0.772455	1.29249	1.21642	0.712675	0.581654	0.476258	1.40351	0.943021	0.83196	1.37728	0.567852	0.654842	0.368976
"Lefty2"	0.0590182	0	0	0	0.0321018	0	0	0	0	0	0	0.0592173	0	0
"Lekr1"	0.1497806	0.1382704	0.250209	0.12614	0.1540032	0.271113	0.133337	0.436739	0.3050004	0.202059	0.0393999	0.261576	0.1279001	0
"Lelp1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lemd1"	0.0248697	0	0	0	0	0	0	0.1064243	0	0.0821357	0	0.0606498	0	0
"Lemd2"	6.516846	5.96405	5.49358	9.88227	7.09097	6.84826	5.66543	7.02886	10.6945	7.78261	4.41092	6.05275	6.73144	5.58382
"Lemd3"	3.94535110578	3.95882561	3.858221898	2.14438	3.58203	4.32822	3.96778	3.83443	2.5548	5.038997	4.11729	4.52152	4.51541	4.31041
"Lenep"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Leng1"	3.96301	5.48828	4.80321	7.06107	4.28544	5.47995	5.01706	5.05466	7.86621	5.04852	5.16418	4.90463	4.83047	4.62452
"Leng8"	42.175363	43.766387	43.761629	27.060203	28.4951780582478	42.339402	39.525066	57.689523	23.920113	57.35508	39.6163	41.141908	54.150098	37.953913
"Leng9"	1.74943	2.06713	2.09463	4.25417	1.50827	1.30449	1.6973	1.75482	3.42304	1.5914	2.38345	2.21671	2.101	1.83386
"Leo1"	6.50792	6.35978	6.12877	13.4871	10.7213	7.50847	6.97962	6.78666	5.11686	7.46641	9.31399	8.97954	8.25509	6.9309
"Lep"	0.769249	11.48017	4.77985	20.9844	8.10967	1.275818	2.057936623	16.91077	1.82607	3.57024	1.34282	2.88589	42.7265	2.04996
"Lepr"	0.8413746	0.6547589	1.05032	1.08755	0.7697278	2.3464956	0.714324	2.55628	2.3573895	0.6507666	1.04794	2.1689676	0.619141	0.795815
"Leprot"	8.03348	9.40772	11.3604	10.214671938	9.68177	9.64941	8.52343	14.3725	14.4839	12.017	10.9315	7.63941	9.99818	5.83812
"Leprotl1"	7.2959	6.61692	6.64433	7.7027	7.52779	9.6899	6.24971	7.81606	7.06212	17.7267	7.25944	6.79031	7.27908	6.25233
"Letm1"	12.078908	14.0018394	11.857675	12.9764949	13.7329069	12.9118396	11.640967	10.8538608	14.3638633	12.2728444	13.3694522	12.995958	12.3805679	12.5038496
"Letm2"	3.041454	2.8757261	2.390515	3.90393	2.060704	3.362932	3.311482	3.622759	3.3511581	5.543285	3.194982	3.833166	2.871133	2.55206
"Letmd1"	3.083506	4.329105	4.82453	2.631534	4.584342	2.6748250774272	3.83976	6.06103	3.395849	4.52529	6.11823	4.00254	3.568999	3.631053
"Lexm"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lfng"	0.769874	1.08112	1.23685	2.74177	0.47858	0.461941	1.34389	2.28523	2.00585	1.50563	1.09558	1.31616	2.52087	1.83566
"Lgals1"	214.397	213.439	257.701	383.244	245.646	191.737	222.905	254.718	323.837	275.517	237.59	183.464	390.193	191.157
"Lgals12"	0.89877700176608	5.15846	6.44143	2.92306	1.924267	1.207168	2.536195	13.471792474	1.155178	2.01344	1.216973	1.973801	5.657647	3.658260109141
"Lgals2"	0.163908	0	0.160286	0	0	0	0	0.178041	0.166075	0	0.217701	0	0	0
"Lgals3"	6.519236	10.26567	11.54702	13.678896	3.969081	6.621717	8.756732	20.979409	17.585133	19.74087	8.35674	9.378478	15.471619	11.840779
"Lgals3bp"	7.477035	12.64751	12.14285	18.02621	10.854637	8.476579	8.28004	14.684425	14.74594	13.09631	11.016393	8.24143	12.3922	9.30728
"Lgals4"	5.37377	6.09687	6.842949	5.06123	5.10128	9.21607	5.04477	4.5706841	5.72129	6.19665	5.21089	7.37291	5.36581	4.90676
"Lgals7"	0	0.1723451	0.345381	0	0.128072	0	7.38709	0	0.119285	34.7716	0.156366	0	0.340038	3.12427
"Lgals8"	14.71513	15.327832	15.245412	10.4625160889336	14.5033914524	19.018989	15.273789	19.1544850318502	9.10751359069795	23.6623686	15.16989	11.63890673	15.458041	13.335560479549
"Lgals9"	5.89829	8.50983	8.465864	7.99502	9.27917	8.31969200117383	8.30557305125	9.8682044	12.092336	6.80047	9.25138	5.6910638	10.5008	6.73524
"Lgalsl"	26.7488	36.0842	30.8148	28.4077	35.9965	30.1303	30.4437	36.6313	24.1686	27.7391	33.2987	30.9696	31.4529	26.7783
"Lgi1"	0.3597227	1.481301	0.5866635	0.2946426	1.0501748	1.316687	1.054462	0.672465	0.6833817	0.7144171	0.9234523	3.42847547	2.4265096	1.571072
"Lgi2"	1.01234	1.14694	1.191948	0.899454	1.23455	0.818837	0.757438	1.30567	0.722469	1.13655	1.13975	0.771489	2.00098	0.698325
"Lgi3"	0	0	0.080533	0.262638	0.0895881	0.0917238	0.0274836	0.147307	0.0834415	0	0.10938	0	0	0.0808538
"Lgi4"	1.846812	1.674729	2.306185	1.812032	0.846153	1.965042	1.245788	2.685845	1.683719	1.619638	2.38159	1.923677	1.34386	1.252414
"Lgmn"	17.09419	21.24053	20.16355	21.94581	20.88834	17.4483	16.0816	23.12203	28.6697	19.19489	20.41873	17.79203	21.30794	15.17058
"Lgr4"	5.5883968099	6.835127	7.39255	4.968118	6.744053676	6.42814	6.626264584	7.6076899089	4.064840282829	4.85570706	7.883980143939	8.82467	7.335789672	5.78713
"Lgr5"	0.0971918	0.0712228	0.0805326	0.0476207	0.03758366	0.0971193	0.117886	0.1958731	0.0504071	0.0815348	0.0433794	0.09879933	0.0351116	0.144096
"Lgr6"	0.117915	0.0640118	0.1503938	0.172047	0.1394197	0.0929929	0.126956	0.15871	0.581527	0.242152	0.0970944	0.118144	0.0757315	0.0921784
"Lgsn"	0	0	0	0	0	0.053587	0	0	0	0	0	0	0	0
"Lhb"	0	0	0	0	0.155079	0	0	0	0.00149022	0.288255	0	0.764342	0.190252	0
"Lhcgr"	0.124942	0.110425	0.0849021	0.130117	0.10026	0.102572	0.0998431	0.101316	0.0928411	0.0568426	0.124931	0.129063	0.167539	0.0968674
"Lhfp"	7.2212	6.60262	8.23229	6.11613	6.385345	6.62357	5.39991	10.31866	9.3703	6.57584	8.36019	8.51277	7.08086	4.56738
"Lhfpl1"	0.0410018	0	0.0400958	0	0	0	0	0	0	0	0	0	0	0
"Lhfpl2"	0.974255	0.930666	1.436889	2.860222	1.62870310008	1.152052779	1.17307738247369	2.56617305517	0.980979	1.55606	0.841092000626091	0.825229	4.42271	0.430449571
"Lhfpl3"	0.2099577	0.109888	0.13734	0.0895804	0.100329	0.0770405	0.112143	0.1830649	0.0853804	0	0.149229	0.0353832	0.0660322	0.135821
"Lhfpl4"	0.537042	0.705519	0.674933	0.777765	0.548926	1.091006	0.365536	0.435276	0.490959	0.4273656	1.017825	1.006897	0.734486	0.787812
"Lhfpl5"	0	0.0280062	0	0.0499742	0.1810189	0.052359	0	0.1891269	0	0	0.0726843	0	0	0
"Lhpp"	11.0674	12.055877	10.2558	14.9149	9.455598	11.4174	12.1876	13.2254	10.0096	11.162964	9.958711	10.896857	10.2225	13.4409
"Lhx1"	0	0	0	0	0	0	0	0	0	0	0	0	0.077856	0
"Lhx2"	0	0.0606221	0.3377454	0	0	0	0.108521	0.0276328	0	0.425535	0.1892852	0	0.0299019	0.0249763
"Lhx3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lhx4"	0.0126886	0.00761691	0	0.0134888	0	0	0	0	0	0	0	0	0.0298686	0.0124712
"Lhx5"	0.0272086	0.0321391	0.0265788	0.0576764	0.0294081	0	0.0655883	0.0292955	0.0546525	0	0.0719117	0.0342958	0.0634015	0.0265342
"Lhx6"	0.4271604	0.363846	0.512369	0.71757	0.250527	0.43687140160365	0.45161	0.552118	0.35208258	0.4282643	1.02814800759282	0.660012	1.354888	0.25523
"Lhx8"	0	0.0712113	0	0.0684879	0.124816	0	0	0	0	0.0486134	0.105403	0.0550152	0.121202	0
"Lhx9"	0.0717857	0	0	0	0.0504737	0.0799544	0	0.0389878	0	0	0.0476726	0	0.0459169	0.0202937
"Lias"	34.11589	31.9634	33.02578	28.91462	29.98542	34.26037	31.62657	27.83395	27.51294	34.61797	32.20605	30.94382	32.38832	28.27961
"Lif"	0.0935257	0.133751	0.109795	0.159093	0.152856	0.125002	0.0227448	0.16257	0.170598	0.178374	0.173908	0.141377	0.19791	0.0551036
"Lifr"	5.824678	8.758156	7.8084524055603	5.955723	6.458052	7.4299004	7.023053	8.749376	4.0097803	6.099385	7.1252533908	9.361624	9.337481	8.401735
"Lig1"	0.697076	0.790762	0.757415	0	0.5066597	0.82853800520127	0	0.865069900476867	3.7623	1.3124169e-05	0.41913588	1.672083	0.272382669	0.644273405692
"Lig3"	6.8979454	6.423311	6.59973990323731	4.056584	6.2488071183988	6.480906	5.8244350572178	7.362571971945	4.167389	7.916402267383	6.5784245414714	7.045981	6.8386955	5.8504856999582
"Lig4"	2.77624	2.61876	2.87326	1.647818	2.68907	2.267574	3.13592	2.73919	1.429912	2.710482	2.64211	2.564619	2.94107	2.294133
"Lilr4b"	0	0.0887278	1.106262	0	0	0.153404	0.12557	0.524381	0.561873	7.09526e-07	0.2494148	0	0	0
"Lilra5"	0.105224	0.0208958	0	0.0372865	0.0763124	0	0	0.266692	0.284306	0.0477822	0.139757	0.0441832	0	0.0688724
"Lilra6"	0.0392156	0.0877571	0.116983	0	0.103701	0.0522132	0.0549487	0.0489398	0.0358951	0.0895841	0	0.0595763	0	0
"Lilrb4a"	0	0.946055	0.638371	0.948636	0.0536484596	0.3746251	1.7431243	3.92471e-09	2.12582471984	0.0032039	0.376864613	0.062508250906	0.184856	0.263322
"Lim2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lima1"	4.523985	5.69975	5.20196	3.8641191	5.459404	5.11908	3.85241	9.34736	5.259804	4.65883	5.228005	5.821640100159	7.30417	4.541223
"Limch1"	26.3366140076072	28.463049120258	29.3455936	12.288438	28.780956	37.7759371489	26.0654670958543	32.884185000281	15.89308	29.675963	31.7332015	41.91828977	29.6162988877	29.05336090146
"Limd1"	19.0718	19.3008	20.5941	21.0538	20.185	20.5034	20.5285	18.7655	13.1331	22.5114	22.6719	21.5049	23.9884	20.53023
"Limd2"	2.53607	1.889399	2.031924	4.61727	2.344757	1.7142154298	1.45556	2.12455	6.84509	1.6709934254	1.62235	1.67039	1.928163	1.33444
"Lime1"	5.92819	5.179615	5.43668	8.866543	4.1928465118	4.64262	4.49869	5.26127	6.86485	4.780065	6.5353	5.7622073	7.16994	5.393217
"Limk1"	0.86414	1.770267	1.572017	0.92771	1.19521	1.378693	0.562302156037	1.54583	0.93904	0.873131	1.039639	0.960332	0.764636	0.515396
"Limk2"	5.40359600706431	5.472092	6.45587	8.5526	5.50899140048	5.551204	5.8579090003457	5.74330600031444	6.03524	7.592307	6.7377850842092	5.41312	6.69650000062221	3.98259
"Lims1"	13.17379	19.170360264664	15.99133176027	7.873757515	25.36153670821	23.12940339	11.8990820875199	19.625503362495	14.3108333700566	14.434416	15.5980901876	20.455040800043	19.125471235	13.977220050355
"Lims2"	16.641059	28.4711604	24.762311	24.95429	21.685616	21.9263320293957	16.594922158735	30.89801	25.97984	22.253183515	18.99195	23.67882	32.925404	18.90932007494
